A,B,C,D,E,score
0.19944203,0.3754288,0.61297244,0.19817871,0.73222226,67.58536
0.375911,0.0063843727,0.67588276,0.6455165,0.19035983,69.33684
0.87819636,0.08392793,0.07620138,0.3934688,0.3266815,72.87879
0.5013088,0.29207045,0.34170014,0.061963916,0.94272923,67.47321
0.8556678,0.46758568,0.29609144,0.19854999,0.1239444,73.027054
0.30121428,0.027654707,0.9654006,0.73379153,0.36014372,67.44963
0.96397877,0.49425393,0.16903812,0.25107044,0.55179393,74.286835
0.35919636,0.9948995,0.55683887,0.9590278,0.19897813,73.10228
0.41747475,0.75114644,0.95745564,0.8050972,0.4436282,70.44159
0.5317731,0.9645426,0.38847512,0.124789774,0.48253852,70.582855
0.427886,0.786535,0.21386522,0.87801176,0.38605416,82.39168
0.014263153,0.0922395,0.21618515,0.15889752,0.07586384,65.70865
0.86583143,0.5002595,0.20760977,0.20872718,0.20493096,73.23926
0.4504605,0.76286036,0.98859936,0.26542175,0.47099197,67.333755
0.24707967,0.4761886,0.2551636,0.21547538,0.95383584,69.260635
0.5422525,0.068475425,0.5888935,0.5376775,0.2406084,71.49966
0.11986804,0.62354803,0.6579717,0.5683455,0.75207263,69.8222
0.82831067,0.1378265,0.8306877,0.8207623,0.6621131,69.86483
0.62356514,0.2937541,0.16956317,0.53154063,0.09360796,77.62075
0.920315,0.051484168,0.23117536,0.94126946,0.3642075,75.12001
0.1545294,0.6896948,0.76221806,0.7853172,0.6458988,70.36491
0.54000854,0.97077495,0.30958986,0.8752072,0.66950667,77.282486
0.3681243,0.9035214,0.9335317,0.033833265,0.011924326,65.91814
0.8392473,0.24651861,0.8786872,0.64192224,0.7725555,69.161095
0.15489143,0.31679124,0.77844507,0.6195389,0.8161719,68.48256
0.13278788,0.6961475,0.49285454,0.46768534,0.013092399,70.15689
0.8596683,0.2755279,0.5313411,0.049082875,0.2612623,68.60863
0.55659556,0.35071027,0.51646453,0.2059552,0.10506958,70.533325
0.89188904,0.12228489,0.54804486,0.76054186,0.63967437,73.106384
0.11954129,0.53226525,0.8980641,0.26861244,0.172135,66.47478
0.70834255,0.21192235,0.33924264,0.52204704,0.69742775,75.290436
0.19717443,0.6752711,0.13388038,0.6563499,0.67578375,74.76598
0.32264346,0.7677742,0.24070197,0.63273203,0.98870635,71.32256
0.0040432215,0.48616266,0.5011387,0.33116978,0.93369704,66.79736
0.47448897,0.25468433,0.18042076,0.038470507,0.8214526,67.89943
0.9921474,0.5424859,0.34311503,0.9451926,0.30852783,81.562035
0.26683998,0.18730241,0.15229833,0.2191292,0.14305794,69.10223
0.46347904,0.6640534,0.4874242,0.53442985,0.7921922,74.84982
0.15967625,0.69435704,0.38727838,0.18487716,0.9949459,67.25722
0.9507757,0.84193444,0.8446693,0.99527955,0.10154766,70.7417
0.89636815,0.73378104,0.6192466,0.1849119,0.80175966,69.19997
0.16296303,0.31114757,0.07947087,0.59193915,0.93211716,69.67796
0.14368236,0.23861516,0.035374522,0.9023795,0.22291398,72.27276
0.32954317,0.7529395,0.64484465,0.7985395,0.065007746,73.573845
0.8776814,0.073765814,0.39146817,0.39787823,0.5715996,71.889854
0.007901907,0.8907313,0.49273586,0.11701727,0.91076195,64.97777
0.6226089,0.054692388,0.9199762,0.011393845,0.7545669,64.44782
0.9152275,0.8009753,0.6386213,0.9957521,0.065687716,73.53076
0.668811,0.11561996,0.8091838,0.8029171,0.08573347,70.86513
0.09489101,0.15729803,0.57804525,0.79887,0.39437503,69.98003
0.15186214,0.058342934,0.02045244,0.7768114,0.7576492,69.90558
0.780798,0.31048745,0.07877594,0.4337831,0.69474083,75.533035
0.5827456,0.32273245,0.45802128,0.52606547,0.59534454,77.091835
0.14791852,0.18043977,0.45683384,0.12934273,0.65553904,67.18312
0.02035737,0.5970544,0.6495199,0.3253638,0.09802276,67.7036
0.6169734,0.8439728,0.7956724,0.37346596,0.7773484,69.634995
0.4166296,0.81946886,0.91069126,0.44397408,0.7640607,68.38231
0.22355098,0.27882707,0.7202959,0.62778383,0.059293926,69.40952
0.6706787,0.33831662,0.9815998,0.48492837,0.7832498,67.69058
0.16292715,0.80338085,0.29900432,0.10599744,0.6164599,68.42363
0.46533585,0.6260659,0.6664101,0.3240885,0.81886685,70.11461
0.51942194,0.19796705,0.3828615,0.18197209,0.5897084,71.20912
0.15521306,0.17970157,0.66114616,0.13015282,0.22106546,67.46425
0.89860654,0.37260157,0.4217897,0.6295547,0.3130406,79.512924
0.09633976,0.27462792,0.111147285,0.9284142,0.9746709,69.21308
0.15297163,0.5792388,0.75988734,0.77257836,0.6612262,70.20201
0.6702472,0.25644505,0.057450652,0.40445995,0.4485371,76.34078
0.7565597,0.7118901,0.94085705,0.17363995,0.38053083,67.517044
0.056472898,0.39411288,0.8816238,0.2304591,0.3780644,66.03917
0.72565407,0.8891832,0.95189834,0.9557574,0.58880377,69.954735
0.99297506,0.98860353,0.22525692,0.5431099,0.038677633,73.33893
0.48274577,0.3260625,0.21774942,0.780043,0.45726705,82.23573
0.4624911,0.39035988,0.5605859,0.08660513,0.25429118,69.60079
0.99503297,0.080571055,0.38327658,0.32733792,0.1014424,70.11824
0.38089657,0.124567986,0.045818627,0.6349329,0.91383135,70.39239
0.117919385,0.14397615,0.8031498,0.5646447,0.6797319,67.81268
0.22072405,0.9852394,0.3106084,0.18679327,0.5829908,69.073494
0.55062103,0.18700033,0.39589596,0.32038432,0.50668925,72.53772
0.067631364,0.40974057,0.78306854,0.20706356,0.88609105,65.64076
0.60760546,0.19418901,0.5979837,0.593903,0.4114598,74.82077
0.07595581,0.8839023,0.98515767,0.37130684,0.50451356,65.66026
0.89916795,0.9475856,0.7354406,0.6199203,0.09174138,71.27254
0.6622167,0.3088125,0.52510965,0.6082752,0.8881343,72.80525
0.6059203,0.25887597,0.67440706,0.32477355,0.84733456,69.05185
0.4781096,0.09051722,0.17597467,0.91392505,0.9837293,70.46408
0.80443555,0.93414116,0.29189217,0.6779905,0.93614024,73.79595
0.45970708,0.031176925,0.9185021,0.86166114,0.10032463,67.73625
0.708458,0.9425461,0.048087955,0.25205255,0.88075554,70.85164
0.6719796,0.5061127,0.8112058,0.08922702,0.27787465,69.16739
0.6852016,0.42110837,0.8625603,0.29541737,0.59641486,69.005714
0.8851907,0.12379503,0.33126134,0.837707,0.59491324,75.69139
0.5323202,0.10134965,0.48464268,0.4522956,0.77295953,70.50101
0.91388226,0.02618593,0.732633,0.41443956,0.2646674,68.652435
0.53178924,0.9879078,0.73426896,0.8928786,0.12875354,71.72603
0.13940686,0.7848991,0.13526726,0.20551938,0.70895743,69.18423
0.4076327,0.37865055,0.79467106,0.41535223,0.11654347,69.3982
0.27750933,0.8267241,0.9649396,0.13208199,0.666081,65.94942
0.6383735,0.18934691,0.26996845,0.5340048,0.89253896,72.68201
0.22245055,0.68778855,0.09190822,0.024337173,0.6601094,67.68285
0.78165764,0.86265695,0.10859603,0.6817337,0.9826978,73.75354
0.23363763,0.09915209,0.69437647,0.7801109,0.6213947,69.17546
0.15767771,0.5756507,0.7545345,0.32836968,0.963287,66.4883
0.2944162,0.071723044,0.67707044,0.7335338,0.43351132,70.18204
0.7125119,0.6673146,0.24559706,0.3171594,0.78017527,74.09962
0.73000854,0.87488294,0.0617069,0.8946098,0.4993571,83.14004
0.696731,0.6671965,0.313241,0.41635257,0.8455212,74.66287
0.86159635,0.4230317,0.39681047,0.57924324,0.67704844,78.3812
0.81068903,0.47925568,0.62400293,0.6323716,0.88854885,73.09459
0.08157253,0.56097794,0.5761668,0.45931077,0.55300415,70.476746
0.7099443,0.2544306,0.15028262,0.8184718,0.051080525,77.169266
0.020021677,0.7452074,0.6385932,0.64167243,0.87510264,67.74606
0.65573514,0.68956214,0.023373961,0.15047926,0.056752622,71.31197
0.1818344,0.1017918,0.40285027,0.03371638,0.6779732,66.48755
0.40876526,0.24456453,0.98353124,0.8506789,0.5883142,68.19736
0.43412656,0.27245742,0.14016038,0.79923874,0.76116574,76.48726
0.15485734,0.3909645,0.3593155,0.49830735,0.86215824,71.18956
0.90585434,0.73414135,0.7309882,0.041059434,0.21909213,67.867096
0.09342998,0.5306976,0.7904476,0.3077532,0.20401394,67.43409
0.43722165,0.79970473,0.1644308,0.8127081,0.5659326,81.057755
0.43955648,0.054416835,0.26292878,0.1729604,0.8251896,68.070755
0.092080176,0.55596805,0.63394034,0.043771267,0.264831,66.50088
0.38843304,0.52258205,0.108189285,0.7260659,0.86335194,75.42078
0.6444868,0.9560737,0.8510171,0.039991975,0.4160903,66.577484
6.633997e-05,0.3626994,0.6123945,0.7868998,0.57152575,69.29704
0.24021691,0.49078333,0.24628079,0.4878055,0.3168319,75.305305
0.435328,0.6326003,0.80358136,0.76863253,0.33119518,73.76549
0.6982943,0.6963113,0.4452898,0.7608922,0.20111609,83.12486
0.39453232,0.88111174,0.48299295,0.3924474,0.30999738,73.97163
0.61511344,0.44529432,0.9434627,0.35937172,0.8291869,67.89232
0.32934272,0.92343134,0.8720292,0.96746075,0.5043277,69.48712
0.43795353,0.5519507,0.5881891,0.058958888,0.07634717,67.97885
0.26959968,0.011003673,0.16377813,0.23988283,0.4445454,68.45033
0.013212383,0.28252447,0.9431369,0.6870646,0.032637954,65.65373
0.13703406,0.19420403,0.38726616,0.5944176,0.52019167,71.50753
0.935248,0.070786,0.9017515,0.5097964,0.84868944,66.56682
0.7053594,0.88793933,0.63274914,0.01719749,0.22571337,68.040436
0.48061413,0.7252365,0.58046615,0.13316774,0.3811295,70.535904
0.6965641,0.9582513,0.7011168,0.22656333,0.8753061,67.821556
0.9385096,0.69842076,0.5296977,0.052024007,0.68519545,68.802704
0.18323046,0.5047475,0.038127184,0.65186757,0.25353038,75.74886
0.29217684,0.080215156,0.96989757,0.001868844,0.32981306,64.38768
0.37016088,0.7381012,0.2263354,0.7692601,0.7779048,76.979485
0.7086858,0.50348306,0.87766504,0.30601048,0.7467578,68.84229
0.15478432,0.91025895,0.05580437,0.21580684,0.9790568,67.649216
0.20158738,0.35265738,0.7456204,0.8839018,0.65741605,70.17754
0.43955994,0.81319046,0.81763,0.006089568,0.6566125,66.42543
0.19451332,0.86897653,0.34251583,0.9046014,0.31344473,74.51343
0.11049372,0.10932958,0.43228585,0.8278469,0.25833154,70.34378
0.4020542,0.5217336,0.2382229,0.35954875,0.27880824,75.94539
0.5097627,0.52338403,0.3943982,0.54169255,0.9835158,72.34879
0.49904615,0.15904719,0.49703878,0.07177758,0.52199143,68.44786
0.38554728,0.4076004,0.20690423,0.85189366,0.41657525,81.08107
0.92695266,0.46064043,0.76228255,0.9847011,0.42708772,73.56561
0.27252233,0.43165666,0.7145078,0.73281187,0.53360087,72.51483
0.79048467,0.5693973,0.51370835,0.6519228,0.923559,74.91509
0.14984971,0.32211703,0.98932815,0.3437881,0.6516636,66.89285
0.15769172,0.37763596,0.34927922,0.4240833,0.12379295,71.55895
0.3029123,0.1342023,0.2269749,0.92411655,0.20145923,73.908806
0.31449062,0.37166387,0.3441813,0.91480803,0.66517013,75.714615
0.9784257,0.8651435,0.6843317,0.7313105,0.7844359,71.986374
0.66569775,0.01641649,0.6469272,0.29038352,0.23942375,68.882935
0.561915,0.8439887,0.19496119,0.17377818,0.9632071,68.92674
0.45527107,0.6462178,0.53905815,0.08718687,0.4923938,70.30284
0.2727849,0.9416819,0.17426002,0.68919504,0.35256088,75.96915
0.14257395,0.7263118,0.29684263,0.5040806,0.64163226,73.11793
0.7871337,0.36256737,0.8842827,0.5176097,0.16173595,70.38368
0.6587773,0.29291958,0.069672346,0.39564764,0.6425239,75.561386
0.07701784,0.24428046,0.4706986,0.49902433,0.005172193,68.97215
0.22112602,0.5946084,0.020011306,0.37987858,0.5350826,73.18901
0.002507329,0.20760745,0.23689538,0.8362288,0.07716793,69.85139
0.15955448,0.2216959,0.1396522,0.61831295,0.8616227,70.58353
0.24392688,0.94868124,0.9028855,0.23854679,0.30918175,66.88476
0.80362105,0.22534192,0.45488548,0.2183739,0.19916481,70.92689
0.1652866,0.6703644,0.68235856,0.84485316,0.902154,68.8403
0.2727121,0.017831981,0.5630256,0.8871174,0.64004236,70.92096
0.009268761,0.9198181,0.6155603,0.8852076,0.24567932,68.9893
0.7432473,0.9146191,0.06792176,0.801293,0.51673657,81.75612
0.37132978,0.31821,0.61723655,0.93635875,0.7303707,72.48213
0.73806316,0.85610974,0.32415712,0.71016127,0.51992685,83.73712
0.9971822,0.27437007,0.7256316,0.20188802,0.53775007,68.313934
0.020963907,0.48127407,0.5400428,0.19806194,0.0047693253,67.40349
0.6149361,0.023620546,0.3014816,0.5477563,0.26731163,73.52361
0.54897815,0.07091409,0.12665147,0.79397833,0.8151251,72.55871
0.74668556,0.68825775,0.55796444,0.39721686,0.41563272,75.96263
0.39201587,0.1675039,0.6534276,0.11663312,0.092312455,67.59411
0.75943965,0.0070742965,0.38479626,0.5148242,0.79846776,71.05286
0.43688196,0.69851923,0.69164354,0.9884645,0.9594897,70.46332
0.97737604,0.19519073,0.51062125,0.965691,0.14908183,73.716866
0.6236034,0.69011956,0.9299805,0.21033251,0.12500113,67.99777
0.11229211,0.08975023,0.030266047,0.12706232,0.7300963,66.33771
0.8083308,0.13610315,0.5670587,0.70448565,0.040587723,72.69269
0.14127135,0.56860685,0.6983893,0.35122806,0.8394832,67.6593
0.87818784,0.97616726,0.6690219,0.012089312,0.90482026,65.77067
0.6058352,0.2675917,0.93836665,0.80255765,0.6202727,70.78207
0.12677985,0.18200046,0.31899905,0.19130725,0.5528781,68.91611
0.36175334,0.89001554,0.34542215,0.10055196,0.94171935,67.65806
0.6314521,0.1602208,0.43622804,0.86548054,0.15193152,75.789444
0.106616676,0.2781952,0.6573663,0.7344695,0.18208146,69.870964
0.19305927,0.10831243,0.6643914,0.30548006,0.867956,66.41864
0.96501344,0.7069178,0.63714546,0.57237417,0.9415108,70.47722
0.34246606,0.8901082,0.14402229,0.75792974,0.09095824,75.771515
0.19432497,0.0014089346,0.17078966,0.41855967,0.1386022,68.41731
0.92324907,0.2005381,0.77132857,0.75712836,0.18893296,71.414185
0.5920252,0.91745967,0.00283736,0.98317164,0.2451241,78.614365
0.7471585,0.32766628,0.79878646,0.60499305,0.36187947,72.56378
0.75921714,0.8412988,0.79561263,0.20414734,0.91531736,67.35954
0.7418763,0.010215342,0.553437,0.31681627,0.5287011,69.55603
0.602864,0.8259078,0.7278085,0.22069699,0.25258374,70.23329
0.5153179,0.83461064,0.09960812,0.061511636,0.85968596,68.875786
0.9049463,0.19713205,0.78009474,0.17360592,0.37557828,68.041595
0.23605263,0.60429746,0.13461769,0.79822654,0.6620232,76.82622
0.18611848,0.3686242,0.96564513,0.03550726,0.43206775,65.62901
0.44355345,0.0668214,0.12092769,0.4239124,0.36258888,71.99368
0.166601,0.06965935,0.25261003,0.80980134,0.23748708,70.75259
0.49855685,0.8647258,0.21352565,0.43430752,0.97733086,71.33995
0.11953181,0.09715676,0.6445994,0.9630968,0.4978283,68.665665
0.5827147,0.933309,0.2667393,0.80651927,0.08088082,78.34544
0.46299225,0.86991227,0.6449805,0.3153516,0.70468783,70.8784
0.08433211,0.801102,0.8784061,0.2829004,0.49218482,66.927086
0.82586825,0.5326624,0.16850883,0.6716944,0.910942,76.71936
0.36277187,0.6490988,0.2407623,0.06580591,0.7709985,69.34465
0.13920712,0.51529914,0.13844502,0.25008893,0.4999792,70.9803
0.059725285,0.8531128,0.9057381,0.68532825,0.8326687,67.0319
0.83663553,0.40223116,0.9214479,0.07870978,0.6818729,65.97803
0.04264623,0.44354445,0.75203985,0.17207885,0.4234264,66.50395
0.4606374,0.78157383,0.7103161,0.23720467,0.942037,67.86695
0.9040057,0.54552776,0.12191337,0.426583,0.29361707,78.637825
0.15635353,0.21683961,0.78817207,0.72406423,0.6448688,68.50427
0.77651775,0.90434325,0.8003219,0.29300183,0.15156841,69.14877
0.981539,0.27331042,0.48404503,0.18586761,0.19191039,70.3325
0.1380319,0.38088512,0.4531631,0.67881805,0.8188689,70.90111
0.46009552,0.042517424,0.4456889,0.02084279,0.29982877,67.261185
0.95294416,0.47409463,0.5475636,0.08167589,0.05216986,68.405045
0.7801731,0.7388063,0.773365,0.4244681,0.42799103,72.31499
0.5095012,0.5206417,0.39645743,0.5600745,0.45253152,81.089294
0.92741984,0.7962044,0.3566385,0.20560175,0.9807298,68.82791
0.9204531,0.37315428,0.07812035,0.7468399,0.68809015,78.93934
0.53191686,0.7785245,0.6448133,0.82430434,0.7775057,73.78961
0.56831366,0.96986943,0.7444567,0.309677,0.9906791,67.50146
0.8035398,0.619951,0.24690598,0.29885274,0.9998786,70.306465
0.006374359,0.088609815,0.15217829,0.8744676,0.8724795,67.288445
0.29161507,0.29424316,0.780406,0.9889015,0.62857866,70.3141
0.68557954,0.6890304,0.9602574,0.45022804,0.42324215,69.8591
0.20060384,0.7356645,0.9412043,0.99860245,0.18179601,67.838776
0.7714398,0.9689255,0.06981921,0.061395407,0.61405176,69.87216
0.523757,0.17677742,0.6462414,0.95985496,0.93657625,69.71305
0.32475305,0.522875,0.843135,0.2087748,0.5697794,67.58924
0.0104004145,0.5074707,0.61864555,0.17701125,0.79448587,66.27438
0.51922375,0.7247133,0.53209174,0.37956303,0.15921605,75.31043
0.3468287,0.024890244,0.72566515,0.061217725,0.5280098,65.93724
0.9363708,0.4419263,0.32084048,0.46501678,0.004870534,75.657455
0.32684457,0.02272588,0.17406821,0.45999193,0.52706516,71.75449
0.02100718,0.9994579,0.36226714,0.19783306,0.45045817,67.39331
0.18247038,0.5322576,0.40910983,0.038413107,0.8814429,67.435524
0.30539262,0.778945,0.3422457,0.73695034,0.28912795,78.52387
0.34516662,0.8242696,0.72647756,0.058367193,0.43224365,67.37778
0.66538286,0.67211235,0.9760032,0.08524197,0.920126,65.23283
0.12957436,0.67184496,0.8092749,0.98005855,0.33859718,70.104935
0.9880938,0.7662275,0.4367724,0.46783507,0.48015815,76.333954
0.53847456,0.43200028,0.18330485,0.9489431,0.68055505,80.501595
0.6401355,0.035438538,0.064733684,0.089084744,0.23636878,68.10675
0.37963545,0.8987147,0.66183436,0.4784478,0.5890421,71.71812
0.24153256,0.078721166,0.24609274,0.4442035,0.75029397,69.55659
0.03288114,0.5752175,0.17022926,0.20143211,0.908054,67.29675
0.14208603,0.9740702,0.22779697,0.54138356,0.31838495,71.94621
0.12320912,0.23888534,0.30486542,0.83018726,0.79481715,71.388794
0.009252787,0.25229293,0.80985767,0.15046906,0.9602573,63.941456
0.19380432,0.6400227,0.13627756,0.13452053,0.012213528,68.5934
0.006389022,0.71602434,0.025444388,0.032482088,0.1411125,66.31491
0.26603013,0.5550626,0.4810567,0.78545046,0.19547081,75.61102
0.05332321,0.2332145,0.07751799,0.82646805,0.75388706,70.54303
0.25280577,0.6625942,0.6562107,0.9662957,0.5521542,73.40322
0.07746816,0.2860611,0.5563761,0.77522796,0.57822466,70.46597
0.39541245,0.60023516,0.22155744,0.89673024,0.7551504,78.5045
0.40285158,0.6509122,0.7500403,0.0018184185,0.5700163,67.11908
0.6406955,0.60160637,0.21690029,0.2289862,0.14083707,74.12808
0.530672,0.4642074,0.52962047,0.63783795,0.7578814,75.59004
0.05818504,0.010184705,0.94385606,0.019349098,0.8602084,62.94438
0.27359408,0.4963038,0.8755238,0.19231087,0.11514318,67.144196
0.74229664,0.331415,0.18461728,0.12738061,0.08107388,70.55655
0.19341785,0.4080162,0.20818275,0.67685354,0.46615684,75.944885
0.96840745,0.6979822,0.07011354,0.09096557,0.6330524,70.42801
0.6239378,0.27543586,0.5014927,0.47190785,0.33287883,75.76384
0.6742365,0.8391325,0.89277333,0.7427367,0.37700027,72.27865
0.9047689,0.5577537,0.054476082,0.48425895,0.9697612,72.27327
0.5514352,0.87792087,0.48347855,0.02713263,0.08851129,68.66368
0.58458877,0.87805456,0.9836409,0.79210186,0.5104079,69.79404
0.17510557,0.0027285814,0.29354435,0.3241387,0.18115509,68.09779
0.4437741,0.2810616,0.7277999,0.3765037,0.74476814,69.31333
0.17012477,0.35478574,0.37800413,0.38826716,0.63368756,70.992584
0.013483465,0.10686344,0.51614946,0.6755164,0.72108746,67.74873
0.46572173,0.5191705,0.7784221,0.08045697,0.3993209,68.18681
0.41102254,0.1645273,0.91672623,0.6397027,0.8069306,67.236916
0.2914847,0.9930778,0.67263395,0.8664837,0.9547536,68.56526
0.19038624,0.110084,0.73228246,0.98315513,0.30244124,69.06503
0.86981493,0.8710181,0.06140679,0.459513,0.9488243,71.962494
0.14509714,0.5928423,0.58460635,0.53043574,0.54977196,71.94136
0.8721898,0.44709635,0.9782481,0.5432236,0.3243215,69.30235
0.21349347,0.98212844,0.8662496,0.94456315,0.6758426,68.33714
0.0665887,0.01494807,0.617536,0.32112002,0.0628528,66.16192
0.51756215,0.25815672,0.9329414,0.8746635,0.27575207,70.47603
0.27711052,0.5380731,0.48467833,0.4882834,0.69258654,73.38419
0.83858603,0.8021135,0.7757229,0.03830415,0.21929038,67.65265
0.07628375,0.604663,0.7160303,0.7743416,0.11551154,69.78577
0.22075796,0.13674366,0.6170384,0.43439674,0.5595601,69.43907
0.68953043,0.24134493,0.69835716,0.20253223,0.974431,66.85387
0.7213532,0.3222695,0.9032292,0.7698302,0.0012571812,70.5798
0.08609462,0.9411532,0.082220554,0.011558771,0.8754818,65.90903
0.53615505,0.75500685,0.7992329,0.32017243,0.40191787,70.74167
0.49982858,0.4701386,0.7543673,0.45166636,0.47792917,72.21077
0.78125817,0.0819878,0.8212805,0.69468725,0.23338693,69.661674
0.6178344,0.55875427,0.7293355,0.92458874,0.9915026,70.30208
0.5470923,0.87569547,0.41073507,0.58140063,0.25231636,79.72611
0.1005888,0.418773,0.82176626,0.7684631,0.76416934,68.51473
0.010648668,0.18145186,0.21575433,0.24399579,0.9600383,65.54959
0.9345986,0.34458888,0.9602519,0.067260444,0.9610433,64.70598
0.1990102,0.016608119,0.4621477,0.062128425,0.53263026,65.95507
0.9127555,0.69243383,0.8096538,0.3170902,0.06700653,70.74451
0.6468562,0.29319155,0.26144475,0.1463005,0.43977737,72.200775
0.84954345,0.22672367,0.14856845,0.1445638,0.90057504,68.43538
0.101162136,0.62699616,0.33215272,0.75550693,0.57275003,73.6191
